year,month,day,tailNo,seat,initials,hexagon,transect,dir,voice,lat,lon,secs,GPSerror,species,count,notes,gopro
2019,2,24,723,lf,sde,62,1,4,SEA19006,28.93207,-90.33017,32939.4,0,BEGCOUNT,621,NA,NA
2019,2,24,723,lf,sde,62,1,4,SEA19006,28.93207,-90.33017,32939.4,0,COCH,1,NA,NA
2019,2,24,723,lf,sde,62,1,4,SEA19006,28.90708,-90.332,32983.54,0,GULL,2,NA,NA
2019,2,24,723,lf,sde,62,1,4,SEA19006,28.74994,-90.34259,33278.25,0,ENDCOUNT,621,NA,NA
2019,2,24,723,lf,sde,62,2,3,SEA19007,28.75411,-90.3235,33355.83,0,BEGCOUNT,622,NA,NA
2019,2,24,723,lf,sde,62,2,3,SEA19007,28.75411,-90.3235,33355.83,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,62,2,3,SEA19007,28.78284,-90.32116,33416.46,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,62,2,3,SEA19007,28.83706,-90.31667,33527.55,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,62,2,3,SEA19007,28.84285,-90.31633,33539.37,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,62,2,3,SEA19007,28.90274,-90.3125,33662.35,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,62,2,3,SEA19007,28.91905,-90.3115,33696.77,0,ROYT,1,NA,NA
2019,2,24,723,lf,sde,62,2,3,SEA19007,28.92715,-90.31084,33713.33,0,NOGA,1,NA,NA
2019,2,24,723,lf,sde,62,2,3,SEA19007,28.9307,-90.31067,33720.55,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,62,2,3,SEA19007,28.93622,-90.31033,33731.86,0,ENDCOUNT,622,NA,NA
2019,2,24,723,lf,sde,62,3,4,SEA19008,28.93071,-90.29043,33810.79,0,BEGCOUNT,623,NA,NA
2019,2,24,723,lf,sde,62,3,4,SEA19008,28.93071,-90.29043,33810.79,0,COCH,1,NA,NA
2019,2,24,723,lf,sde,62,3,4,SEA19008,28.91889,-90.29116,33833.33,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,62,3,4,SEA19008,28.76372,-90.302,34128.87,0,NOGA,1,NA,NA
2019,2,24,723,lf,sde,62,3,4,SEA19008,28.74962,-90.30317,34155.91,0,ENDCOUNT,623,NA,NA
2019,2,24,723,lf,sde,58,1,4,SEA19009,28.6264,-90.30886,34350.9,0,BEGCOUNT,581,NA,NA
2019,2,24,723,lf,sde,58,1,4,SEA19009,28.6264,-90.30886,34350.9,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,58,1,4,SEA19009,28.61468,-90.28818,34395.19,0,TERN,1,NA,NA
2019,2,24,723,lf,sde,58,1,4,SEA19009,28.57842,-90.22309,34532.13,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,58,1,4,SEA19009,28.5688,-90.20747,34566.8,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,58,1,4,SEA19009,28.52852,-90.13854,34710.41,0,ENDCOUNT,581,NA,NA
2019,2,24,723,lf,sde,58,2,3,SEA19010,28.54485,-90.13155,34780.93,0,BEGCOUNT,582,NA,NA
2019,2,24,723,lf,sde,58,2,3,SEA19010,28.54485,-90.13155,34780.93,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,58,2,3,SEA19010,28.54485,-90.13155,34780.93,0,TERN,1,NA,NA
2019,2,24,723,lf,sde,58,2,3,SEA19010,28.5565,-90.15116,34821.42,0,NOGA,1,NA,NA
2019,2,24,723,lf,sde,58,2,3,SEA19010,28.57081,-90.17579,34872.51,0,NOGA,1,NA,NA
2019,2,24,723,lf,sde,58,2,3,SEA19010,28.57334,-90.1795,34880.41,0,TERN,1,NA,NA
2019,2,24,723,lf,sde,58,2,3,SEA19010,28.58139,-90.19311,34908.87,0,LAGU,1,NA,NA
2019,2,24,723,lf,sde,58,2,3,SEA19010,28.63965,-90.29263,35120.46,0,GBBG,1,NA,NA
2019,2,24,723,lf,sde,58,2,3,SEA19010,28.64238,-90.29706,35129.94,0,NOGA,1,NA,NA
2019,2,24,723,lf,sde,58,2,3,SEA19010,28.64587,-90.30273,35141.87,0,ENDCOUNT,582,NA,NA
2019,2,24,723,lf,sde,58,3,4,SEA19011,28.65832,-90.28764,35203.58,0,BEGCOUNT,583,NA,NA
2019,2,24,723,lf,sde,58,3,4,SEA19011,28.65832,-90.28764,35203.58,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,58,3,4,SEA19011,28.6564,-90.28477,35209.36,0,PLAT,1,NA,NA
2019,2,24,723,lf,sde,58,3,4,SEA19011,28.6491,-90.27198,35235.18,0,LAGU,1,NA,NA
2019,2,24,723,lf,sde,58,3,4,SEA19011,28.62699,-90.23414,35310.25,0,PLAT,1,NA,NA
2019,2,24,723,lf,sde,58,3,4,SEA19011,28.55923,-90.11903,35541.82,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,58,3,4,SEA19011,28.55748,-90.11578,35548.5,0,ENDCOUNT,583,NA,NA
2019,2,24,723,lf,sde,30,1,4,SEA19012,28.42414,-89.43059,36535.98,0,BEGCOUNT,301,NA,NA
2019,2,24,723,lf,sde,30,1,4,SEA19012,28.42414,-89.43059,36535.98,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,30,1,4,SEA19012,28.32183,-89.25967,36892.35,0,ENDCOUNT,301,NA,NA
2019,2,24,723,lf,sde,30,2,3,SEA19013,28.34035,-89.25555,36959.98,0,BEGCOUNT,302,NA,NA
2019,2,24,723,lf,sde,30,2,3,SEA19013,28.34035,-89.25555,36959.98,0,COCH,1,NA,NA
2019,2,24,723,lf,sde,30,2,3,SEA19013,28.41067,-89.37033,37212.5,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,30,2,3,SEA19013,28.44114,-89.42362,37323.31,0,ENDCOUNT,302,NA,NA
2019,2,24,723,lf,sde,30,3,4,SEA19014,28.45331,-89.40865,37390.29,0,BEGCOUNT,303,NA,NA
2019,2,24,723,lf,sde,30,3,4,SEA19014,28.45331,-89.40865,37390.29,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,30,3,4,SEA19014,28.41663,-89.34827,37514.04,0,HERG,1,NA,NA
2019,2,24,723,lf,sde,30,3,4,SEA19014,28.40869,-89.33337,37542.47,0,HERG,1,NA,NA
2019,2,24,723,lf,sde,30,3,4,SEA19014,28.40625,-89.32879,37551.18,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,30,3,4,SEA19014,28.3515,-89.23867,37733.61,0,ENDCOUNT,303,NA,NA
2019,2,24,723,lf,sde,107,1,3,SEA19015,28.19784,-88.73967,38556.65,0,BEGCOUNT,1071,NA,NA
2019,2,24,723,lf,sde,107,1,3,SEA19015,28.19784,-88.73967,38556.65,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,107,1,3,SEA19015,28.30069,-88.90969,38914.08,0,ENDCOUNT,1071,NA,NA
2019,2,24,723,lf,sde,107,2,4,SEA19016,28.31232,-88.89547,38979.53,0,BEGCOUNT,1072,NA,NA
2019,2,24,723,lf,sde,107,2,4,SEA19016,28.31232,-88.89547,38979.53,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,107,2,4,SEA19016,28.23448,-88.76614,39240.9,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,107,2,4,SEA19016,28.20997,-88.72554,39321.96,0,ENDCOUNT,1072,NA,NA
2019,2,24,723,lf,sde,107,3,3,SEA19017,28.2262,-88.71889,39385.63,0,BEGCOUNT,1073,NA,NA
2019,2,24,723,lf,sde,107,3,3,SEA19017,28.2262,-88.71889,39385.63,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,107,3,3,SEA19017,28.25198,-88.75498,39464.54,0,HERG,1,NA,NA
2019,2,24,723,lf,sde,107,3,3,SEA19017,28.32967,-88.88759,39732.63,0,ENDCOUNT,1073,NA,NA
2019,2,24,723,lf,sde,94,1,3,SEA19018,28.49825,-89.13121,40221.21,0,BEGCOUNT,941,NA,NA
2019,2,24,723,lf,sde,94,1,3,SEA19018,28.49963,-89.1339,40226.23,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,94,1,3,SEA19018,28.56779,-89.24611,40451.11,0,HERG,1,NA,NA
2019,2,24,723,lf,sde,94,1,3,SEA19018,28.58035,-89.26974,40496.62,0,TERN,1,NA,NA
2019,2,24,723,lf,sde,94,1,3,SEA19018,28.58162,-89.2716,40500.27,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,94,1,3,SEA19018,28.60089,-89.30092,40560.48,0,ENDCOUNT,941,NA,NA
2019,2,24,723,lf,sde,94,2,4,SEA19019,28.61166,-89.28573,40616.82,0,BEGCOUNT,942,NA,NA
2019,2,24,723,lf,sde,94,2,4,SEA19019,28.61166,-89.28573,40616.82,0,COCH,3,NA,NA
2019,2,24,723,lf,sde,94,2,4,SEA19019,28.51038,-89.1156,40957.3,0,ENDCOUNT,942,NA,NA
2019,2,24,723,lf,sde,94,3,3,SEA19020,28.52882,-89.1083,41023.52,0,BEGCOUNT,943,NA,NA
2019,2,24,723,lf,sde,94,3,3,SEA19020,28.52882,-89.1083,41023.52,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,94,3,3,SEA19020,28.62945,-89.27879,41376.55,0,ENDCOUNT,943,NA,NA
2019,2,24,723,lf,sde,14,3,4,SEA19021,29.05495,-89.78373,42451.68,0,BEGCOUNT,143,NA,NA
2019,2,24,723,lf,sde,14,3,4,SEA19021,29.05495,-89.78373,42451.68,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,14,3,4,SEA19021,29.02901,-89.84448,42567.2,0,SARG,1,NA,NA
2019,2,24,723,lf,sde,14,3,4,SEA19021,29.01486,-89.87813,42629.64,0,BRPE,1,NA,NA
2019,2,24,723,lf,sde,14,3,4,SEA19021,28.99575,-89.92055,42709.32,0,BRPE,1,NA,NA
2019,2,24,723,lf,sde,14,3,4,SEA19021,28.9925,-89.92816,42723.85,0,BRPE,1,NA,NA
2019,2,24,723,lf,sde,14,3,4,SEA19021,28.9747,-89.96955,42801.46,0,ENDCOUNT,143,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,28.99254,-89.97358,42867.93,0,BEGCOUNT,142,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,28.99254,-89.97358,42867.93,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,29.00783,-89.93869,42935.2,0,BRPE,3,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,29.0085,-89.937,42938.84,0,HERG,1,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,29.01093,-89.93105,42949.91,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,29.01202,-89.92809,42956,0,BRPE,1,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,29.02264,-89.90271,43003.27,0,BRPE,1,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,29.02466,-89.89868,43011.79,0,NOGA,1,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,29.04948,-89.8409,43120.41,0,PLAT,1,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,29.04948,-89.8409,43120.41,0,BRPE,2,NA,NA
2019,2,24,723,lf,sde,14,2,3,SEA19022,29.0723,-89.7883,43219.34,0,ENDCOUNT,142,NA,NA
2019,2,24,723,lf,sde,14,1,4,SEA19023,29.08582,-89.80118,43289.3,0,BEGCOUNT,141,NA,NA
2019,2,24,723,lf,sde,14,1,4,SEA19023,29.08582,-89.80118,43289.3,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,14,1,4,SEA19023,29.03343,-89.92419,43516.12,0,PLAT,1,NA,NA
2019,2,24,723,lf,sde,14,1,4,SEA19023,29.03219,-89.92696,43521.52,0,BRPE,1,NA,NA
2019,2,24,723,lf,sde,14,1,4,SEA19023,29.02118,-89.95329,43571.27,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,14,1,4,SEA19023,29.00633,-89.98668,43636.9,0,ENDCOUNT,141,NA,NA
2019,2,24,723,lf,sde,43,1,3,SEA19024,28.56872,-88.8227,50241.75,0,BEGCOUNT,431,NA,NA
2019,2,24,723,lf,sde,43,1,3,SEA19024,28.56872,-88.8227,50241.75,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,43,1,3,SEA19024,28.64636,-88.63632,50608.64,0,ENDCOUNT,431,NA,NA
2019,2,24,723,lf,sde,43,2,4,SEA19025,28.62884,-88.63082,50675.45,0,BEGCOUNT,432,NA,NA
2019,2,24,723,lf,sde,43,2,4,SEA19025,28.62884,-88.63082,50675.45,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,43,2,4,SEA19025,28.55082,-88.81789,51035.32,0,ENDCOUNT,432,NA,NA
2019,2,24,723,lf,sde,43,3,3,SEA19026,28.53806,-88.80449,51099.05,0,BEGCOUNT,433,NA,NA
2019,2,24,723,lf,sde,43,3,3,SEA19026,28.53806,-88.80449,51099.05,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,43,3,3,SEA19026,28.59352,-88.67148,51347.72,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,43,3,3,SEA19026,28.59401,-88.6698,51350.41,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,43,3,3,SEA19026,28.61514,-88.61937,51447.21,0,ENDCOUNT,433,NA,NA
2019,2,24,723,lf,sde,75,1,3,SEA19027,28.87954,-88.08021,52417.51,0,BEGCOUNT,751,NA,NA
2019,2,24,723,lf,sde,75,1,3,SEA19027,28.87954,-88.08021,52417.51,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,75,1,3,SEA19027,28.89948,-88.1081,52494.27,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,75,1,3,SEA19027,28.98302,-88.24886,52793.28,0,ENDCOUNT,751,NA,NA
2019,2,24,723,lf,sde,75,2,4,SEA19028,28.99493,-88.23331,52859.99,0,BEGCOUNT,752,NA,NA
2019,2,24,723,lf,sde,75,2,4,SEA19028,28.99493,-88.23331,52859.99,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,75,2,4,SEA19028,28.89182,-88.06328,53201.43,0,ENDCOUNT,752,NA,NA
2019,2,24,723,lf,sde,75,3,3,SEA19029,28.9087,-88.05804,53260.79,0,BEGCOUNT,753,NA,NA
2019,2,24,723,lf,sde,75,3,3,SEA19029,28.9087,-88.05804,53260.79,0,COCH,1,NA,NA
2019,2,24,723,lf,sde,75,3,3,SEA19029,29.01194,-88.22624,53613.18,0,ENDCOUNT,753,NA,NA
2019,2,24,723,lf,sde,27,1,3,SEA19030,28.9575,-88.73367,54315.21,0,BEGCOUNT,271,NA,NA
2019,2,24,723,lf,sde,27,1,3,SEA19030,28.9575,-88.73367,54315.21,0,COCH,1,NA,NA
2019,2,24,723,lf,sde,27,1,3,SEA19030,29.04209,-88.87192,54599.19,0,HERG,1,NA,NA
2019,2,24,723,lf,sde,27,1,3,SEA19030,29.05094,-88.8856,54628.23,0,BRPE,6,NA,NA
2019,2,24,723,lf,sde,27,1,3,SEA19030,29.06102,-88.90257,54663.99,0,ENDCOUNT,271,NA,NA
2019,2,24,723,lf,sde,27,2,4,SEA19031,29.07315,-88.88729,54728.79,0,BEGCOUNT,272,NA,NA
2019,2,24,723,lf,sde,27,2,4,SEA19031,29.07315,-88.88729,54728.79,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,27,2,4,SEA19031,29.06148,-88.8678,54764.2,0,HERG,3,NA,NA
2019,2,24,723,lf,sde,27,2,4,SEA19031,28.97332,-88.72281,55070.46,0,ROYT,1,NA,NA
2019,2,24,723,lf,sde,27,2,4,SEA19031,28.96985,-88.71636,55083.59,0,ENDCOUNT,272,NA,NA
2019,2,24,723,lf,sde,27,3,3,SEA19032,28.98717,-88.71067,55152.52,0,BEGCOUNT,273,NA,NA
2019,2,24,723,lf,sde,27,3,3,SEA19032,28.98717,-88.71067,55152.52,0,COCH,1,NA,NA
2019,2,24,723,lf,sde,27,3,3,SEA19032,29.06886,-88.84237,55432.22,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,27,3,3,SEA19032,29.09058,-88.87933,55510.08,0,ENDCOUNT,273,NA,NA
2019,2,24,723,lf,sde,91,1,3,SEA19033,29.18326,-88.89194,55701.6,0,BEGCOUNT,911,NA,NA
2019,2,24,723,lf,sde,91,1,3,SEA19033,29.18326,-88.89194,55701.6,0,COCH,1,NA,NA
2019,2,24,723,lf,sde,91,1,3,SEA19033,29.27167,-89.03916,56008.55,0,PLAT,1,NA,NA
2019,2,24,723,lf,sde,91,1,3,SEA19033,29.27167,-89.03916,56008.55,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,91,1,3,SEA19033,29.27167,-89.03916,56008.55,0,DCCO,2,NA,NA
2019,2,24,723,lf,sde,91,1,3,SEA19033,29.28675,-89.06555,56063.05,0,ENDCOUNT,911,NA,NA
2019,2,24,723,lf,sde,91,2,4,SEA19034,29.29727,-89.04645,56129.99,0,BEGCOUNT,912,NA,NA
2019,2,24,723,lf,sde,91,2,4,SEA19034,29.29727,-89.04645,56129.99,0,COCH,2,NA,NA
2019,2,24,723,lf,sde,91,2,4,SEA19034,29.28281,-89.02443,56175,0,PLAT,1,NA,NA
2019,2,24,723,lf,sde,91,2,4,SEA19034,29.27935,-89.01771,56187.14,0,PLAT,1,NA,NA
2019,2,24,723,lf,sde,91,2,4,SEA19034,29.26726,-88.99847,56226.04,0,HERG,1,NA,NA
2019,2,24,723,lf,sde,91,2,4,SEA19034,29.25949,-88.98446,56253.46,0,TERN,1,NA,NA
2019,2,24,723,lf,sde,91,2,4,SEA19034,29.22767,-88.93251,56357.15,0,GULL,1,NA,NA
2019,2,24,723,lf,sde,91,2,4,SEA19034,29.19397,-88.8757,56470.82,0,ENDCOUNT,912,NA,NA
2019,2,24,723,lf,sde,91,3,3,SEA19035,29.21179,-88.8691,56534.04,0,BEGCOUNT,913,NA,NA
2019,2,24,723,lf,sde,91,3,3,SEA19035,29.21179,-88.8691,56534.04,0,COCH,1,NA,NA
2019,2,24,723,lf,sde,91,3,3,SEA19035,29.29918,-89.01577,56838.75,0,BRPE,1,NA,NA
2019,2,24,723,lf,sde,91,3,3,SEA19035,29.30618,-89.02785,56863.8,0,HERG,2,NA,NA
2019,2,24,723,lf,sde,91,3,3,SEA19035,29.31454,-89.04056,56890.69,0,ENDCOUNT,913,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.93344,-90.33014,32934.5,0,BEGCOUNT,621,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.93344,-90.33014,32934.5,0,COCH,3,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.93054,-90.33033,32939.13,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.91682,-90.33117,32963.13,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.91547,-90.33133,32966,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.91166,-90.33167,32972.45,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.90791,-90.33183,32979.53,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.90591,-90.332,32983.19,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.90277,-90.33217,32989.39,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.89949,-90.33233,32995.48,0,BRPE,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.89755,-90.33233,32999.5,0,GULL,13,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.89484,-90.3325,33004.63,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.89224,-90.33266,33009.4,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.85873,-90.33517,33072.7,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.8546,-90.33567,33081.11,0,NOGA,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.83901,-90.33711,33109.02,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.82472,-90.33817,33136.28,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.80361,-90.33885,33177.06,0,COCH,2,NA,NA
2019,2,24,723,rf,rrw,62,1,4,RRWRF002,28.75161,-90.34235,33272.96,0,ENDCOUNT,621,NA,NA
2019,2,24,723,rf,rrw,62,2,3,RRWRF003,28.74239,-90.34154,33290.03,0,BEGCOUNT,622,NA,NA
2019,2,24,723,rf,rrw,62,2,3,RRWRF003,28.753,-90.32367,33350.71,0,BEGCOUNT,622,NA,NA
2019,2,24,723,rf,rrw,62,2,3,RRWRF003,28.75461,-90.3235,33354.42,0,COCH,2,NA,NA
2019,2,24,723,rf,rrw,62,2,3,RRWRF003,28.9355,-90.31033,33727.65,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,2,3,RRWRF003,28.9355,-90.31033,33727.65,0,ENDCOUNT,622,NA,NA
2019,2,24,723,rf,rrw,62,3,4,RRWRF004,28.93182,-90.29014,33806.2,0,BEGCOUNT,623,NA,NA
2019,2,24,723,rf,rrw,62,3,4,RRWRF004,28.93182,-90.29014,33806.2,0,COCH,3,NA,NA
2019,2,24,723,rf,rrw,62,3,4,RRWRF004,28.92266,-90.29084,33823.57,0,NOGA,1,NA,NA
2019,2,24,723,rf,rrw,62,3,4,RRWRF004,28.90881,-90.29201,33849.89,0,BRPE,1,NA,NA
2019,2,24,723,rf,rrw,62,3,4,RRWRF004,28.90392,-90.29217,33858.42,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,3,4,RRWRF004,28.88529,-90.2934,33893.86,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,62,3,4,RRWRF004,28.80173,-90.29933,34055.23,0,NOGA,1,NA,NA
2019,2,24,723,rf,rrw,62,3,4,RRWRF004,28.74994,-90.30317,34151.85,0,ENDCOUNT,623,NA,NA
2019,2,24,723,rf,rrw,58,1,4,RRWRF005,28.6269,-90.30988,34345.79,0,BEGCOUNT,581,NA,NA
2019,2,24,723,rf,rrw,58,1,4,RRWRF005,28.6269,-90.30988,34345.79,0,COCH,1,NA,NA
2019,2,24,723,rf,rrw,58,1,4,RRWRF005,28.59129,-90.24526,34482.88,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,58,1,4,RRWRF005,28.53628,-90.15225,34679.45,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,58,1,4,RRWRF005,28.53001,-90.14104,34702.5,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,58,1,4,RRWRF005,28.52884,-90.13903,34706.06,0,ENDCOUNT,581,NA,NA
2019,2,24,723,rf,rrw,58,2,3,RRWRF006,28.54452,-90.13107,34776.39,0,BEGCOUNT,582,NA,NA
2019,2,24,723,rf,rrw,58,2,3,RRWRF006,28.54452,-90.13107,34776.39,0,COCH,2,NA,NA
2019,2,24,723,rf,rrw,58,2,3,RRWRF006,28.56888,-90.1724,34862.62,0,PLAT,1,NA,NA
2019,2,24,723,rf,rrw,58,2,3,RRWRF006,28.57258,-90.17854,34875.22,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,58,2,3,RRWRF006,28.58094,-90.19231,34903.91,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,58,2,3,RRWRF006,28.58295,-90.19593,34911.42,0,BRPE,1,NA,NA
2019,2,24,723,rf,rrw,58,2,3,RRWRF006,28.60287,-90.23022,34982.53,0,BRPE,1,NA,NA
2019,2,24,723,rf,rrw,58,2,3,RRWRF006,28.61089,-90.24901,35019.02,0,BOAT,1,NA,NA
2019,2,24,723,rf,rrw,58,2,3,RRWRF006,28.64019,-90.29349,35118.79,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,58,2,3,RRWRF006,28.6453,-90.30177,35136.37,0,ENDCOUNT,582,NA,NA
2019,2,24,723,rf,rrw,58,3,4,RRWRF007,28.65879,-90.28835,35198.89,0,BEGCOUNT,583,NA,NA
2019,2,24,723,rf,rrw,58,3,4,RRWRF007,28.65879,-90.28835,35198.89,0,COCH,1,NA,NA
2019,2,24,723,rf,rrw,58,3,4,RRWRF007,28.63418,-90.24555,35284.16,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,58,3,4,RRWRF007,28.62715,-90.23439,35306.74,0,NOGA,1,NA,NA
2019,2,24,723,rf,rrw,58,3,4,RRWRF007,28.60637,-90.19841,35378.38,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,58,3,4,RRWRF007,28.55772,-90.11642,35543.92,0,ENDCOUNT,583,NA,NA
2019,2,24,723,rf,rrw,30,1,4,RRWRF008,28.42451,-89.43134,36531.1,0,BEGCOUNT,301,NA,NA
2019,2,24,723,rf,rrw,30,1,4,RRWRF008,28.42451,-89.43134,36531.1,0,COCH,1,NA,NA
2019,2,24,723,rf,rrw,30,1,4,RRWRF008,28.32225,-89.26058,36887.63,0,ENDCOUNT,301,NA,NA
2019,2,24,723,rf,rrw,30,2,3,RRWRF009,28.3402,-89.25523,36955.53,0,BEGCOUNT,302,NA,NA
2019,2,24,723,rf,rrw,30,2,3,RRWRF009,28.3402,-89.25523,36955.53,0,COCH,3,NA,NA
2019,2,24,723,rf,rrw,30,2,3,RRWRF009,28.36604,-89.29854,37051.93,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,30,2,3,RRWRF009,28.38333,-89.32665,37112.3,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,30,2,3,RRWRF009,28.40721,-89.36339,37195.88,0,MHWH,10,melon headed whales,NA
2019,2,24,723,rf,rrw,30,2,3,RRWRF009,28.40834,-89.36568,37200.66,0,MHWH,2,melon headed whales,NA
2019,2,24,723,rf,rrw,30,2,3,RRWRF009,28.4405,-89.42266,37318.55,0,ENDCOUNT,302,NA,NA
2019,2,24,723,rf,rrw,30,3,4,RRWRF010,28.45423,-89.40973,37385.21,0,BEGCOUNT,303,NA,NA
2019,2,24,723,rf,rrw,30,3,4,RRWRF010,28.45423,-89.40973,37385.21,0,COCH,1,NA,NA
2019,2,24,723,rf,rrw,30,3,4,RRWRF010,28.35163,-89.23903,37729.71,0,ENDCOUNT,303,NA,NA
2019,2,24,723,rf,rrw,107,1,3,RRWRF011,28.19751,-88.73928,38552.1,0,BEGCOUNT,1071,NA,NA
2019,2,24,723,rf,rrw,107,1,3,RRWRF011,28.19932,-88.74231,38560.28,0,COCH,2,NA,NA
2019,2,24,723,rf,rrw,107,1,3,RRWRF011,28.21171,-88.7629,38608.63,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,107,1,3,RRWRF011,28.3003,-88.90935,38909.72,0,ENDCOUNT,1071,NA,NA
2019,2,24,723,rf,rrw,107,2,4,RRWRF011,28.31285,-88.89627,38974.65,0,BEGCOUNT,1072,NA,NA
2019,2,24,723,rf,rrw,107,2,4,RRWRF011,28.31285,-88.89627,38974.65,0,COCH,1,NA,NA
2019,2,24,723,rf,rrw,107,2,4,RRWRF011,28.30718,-88.88635,38994.47,0,NOGA,1,NA,NA
2019,2,24,723,rf,rrw,107,2,4,RRWRF011,28.24521,-88.7834,39202.97,0,GULL,1,NA,NA
2019,2,24,723,rf,rrw,107,2,4,RRWRF011,28.2105,-88.7265,39317.06,0,ENDCOUNT,1072,NA,NA
2019,2,24,723,rf,rrw,107,3,3,RRWRF012,28.22552,-88.71786,39380.71,0,BEGCOUNT,1073,NA,NA
